PROGRAMA;CONCURSO;FOLIO;ANOPOSTULACION;ANO FALLO;RESPONSABLE PROYECTO;SEXO_RESPONSABLE;NOMBREINVEQUIPO;ROLINVEQUIPO;SEXOINVEQUIPO;INSTITUCIONEQUIPO
FONDECYT;FONDECYT REGULAR 2021;1210297;2020;2021;JAIME CISTERNAS ELGUETA;HOMBRE;ANDRES ALEJANDRO CONCHA SALDIAS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD ADOLFO IBANEZ
FONDECYT;FONDECYT REGULAR 2021;1210297;2020;2021;JAIME CISTERNAS ELGUETA;HOMBRE;JAIME ANDRES ANGUITA GARCIA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LOS ANDES
FONDECYT;FONDECYT REGULAR 2021;1210297;2020;2021;JAIME CISTERNAS ELGUETA;HOMBRE;JAIME CISTERNAS ELGUETA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE LOS ANDES
FONDECYT;FONDECYT REGULAR 2021;1210297;2020;2021;JAIME CISTERNAS ELGUETA;HOMBRE;ORAZIO DESCALZI MUNOZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LOS ANDES
FONDECYT;FONDECYT REGULAR 2021;1210298;2020;2021;MATIAS AYALA MUNITA;HOMBRE;CHRISTIAN ANWANDTER DONOSO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD FINIS TERRAE
FONDECYT;FONDECYT REGULAR 2021;1210298;2020;2021;MATIAS AYALA MUNITA;HOMBRE;MATIAS AYALA MUNITA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD FINIS TERRAE
FONDECYT;FONDECYT REGULAR 2021;1210312;2020;2021;PATRICIO VARGAS CANTIN;HOMBRE;FRANCISCO JOSE PENA RECABARREN;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2021;1210312;2020;2021;PATRICIO VARGAS CANTIN;HOMBRE;PATRICIO VARGAS CANTIN;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2021;1210315;2020;2021;JORGE SILVA SANCHEZ;HOMBRE;JORGE SILVA SANCHEZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210315;2020;2021;JORGE SILVA SANCHEZ;HOMBRE;MARCOS EDUARDO ORCHARD CONCHA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210325;2020;2021;DANIEL ARAVENA PONCE;HOMBRE;DANIEL ARAVENA PONCE;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210325;2020;2021;DANIEL ARAVENA PONCE;HOMBRE;EVGENIA NIKOLAEVNA SPODINE SPIRIDONOVA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210325;2020;2021;DANIEL ARAVENA PONCE;HOMBRE;LUIS ALBERTO LEMUS CHAVEZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210325;2020;2021;DANIEL ARAVENA PONCE;HOMBRE;PABLO ANDRES FUENTEALBA CASTRO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210329;2020;2021;XAVIER VIDAUX;HOMBRE;PABLO DANIEL SAEZ GONZALEZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2021;1210329;2020;2021;XAVIER VIDAUX;HOMBRE;XAVIER VIDAUX;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2021;1210332;2020;2021;IGNACIO POBLETE CASTRO;HOMBRE;IGNACIO POBLETE CASTRO;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2021;1210343;2020;2021;ABDOULAYE THIAM;HOMBRE;ABDOULAYE THIAM;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD TECNOLOGICA METROPOLITANA
FONDECYT;FONDECYT REGULAR 2021;1210343;2020;2021;ABDOULAYE THIAM;HOMBRE;NATALIA ANDREA HASSAN LOPEZ;COINVESTIGADOR(A);MUJER;UNIVERSIDAD TECNOLOGICA METROPOLITANA
FONDECYT;FONDECYT REGULAR 2021;1210346;2020;2021;EDUARDO AGOSIN TRUMPER;HOMBRE;CESAR ANTONIO RAMIREZ SARMIENTO;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210346;2020;2021;EDUARDO AGOSIN TRUMPER;HOMBRE;TANIA ZAVIEZO PALACIOS;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210346;2020;2021;EDUARDO AGOSIN TRUMPER;HOMBRE;EDUARDO AGOSIN TRUMPER;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210346;2020;2021;EDUARDO AGOSIN TRUMPER;HOMBRE;PEDRO ANDRES SAA HIGUERA;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210346;2020;2021;EDUARDO AGOSIN TRUMPER;HOMBRE;VICENTE FRANCISCO CATALDO VON BOHLEN;COINVESTIGADOR(A);HOMBRE;PARTICULAR
FONDECYT;FONDECYT REGULAR 2021;1210348;2020;2021;DIEGO MORAN RAMIREZ;HOMBRE;DIEGO MORAN RAMIREZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD ADOLFO IBANEZ
FONDECYT;FONDECYT REGULAR 2021;1210348;2020;2021;DIEGO MORAN RAMIREZ;HOMBRE;GUSTAVO IVAN ANGULO OLIVARES;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210348;2020;2021;DIEGO MORAN RAMIREZ;HOMBRE;RODOLFO ANGHELLO CARVAJAL VIEYTE;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD ADOLFO IBANEZ
FONDECYT;FONDECYT REGULAR 2021;1210349;2020;2021;FIDEL CASTRO REBOREDO;HOMBRE;FERNANDO ENRIQUE SARAVIA RAMOS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2021;1210349;2020;2021;FIDEL CASTRO REBOREDO;HOMBRE;LLERETNY RODRIGUEZ ALVAREZ;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2021;1210349;2020;2021;FIDEL CASTRO REBOREDO;HOMBRE;FIDEL CASTRO REBOREDO;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CONCEPCION
FONDECYT;FONDECYT REGULAR 2021;1210350;2020;2021;VICTOR BRANGIER PENAILILLO;HOMBRE;AUDE ARGOUSE;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD BERNARDO O'HIGGINS
FONDECYT;FONDECYT REGULAR 2021;1210350;2020;2021;VICTOR BRANGIER PENAILILLO;HOMBRE;ROBERTO ANDRES CERON REYES;COINVESTIGADOR(A);HOMBRE;PARTICULAR
FONDECYT;FONDECYT REGULAR 2021;1210350;2020;2021;VICTOR BRANGIER PENAILILLO;HOMBRE;VICTOR BRANGIER;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD BERNARDO O'HIGGINS
FONDECYT;FONDECYT REGULAR 2021;1210353;2020;2021;MARCEL CLERC GAVILAN;HOMBRE;ALEJANDRO OSVALDO LEON VEGA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD TECNOLOGICA METROPOLITANA
FONDECYT;FONDECYT REGULAR 2021;1210353;2020;2021;MARCEL CLERC GAVILAN;HOMBRE;DAVID NICOLAS LAROZE NAVARRETE;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE TARAPACA
FONDECYT;FONDECYT REGULAR 2021;1210353;2020;2021;MARCEL CLERC GAVILAN;HOMBRE;MARCEL CLERC GAVILAN;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210353;2020;2021;MARCEL CLERC GAVILAN;HOMBRE;RENE GABRIEL ROJAS CORTES;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1210355;2020;2021;DIEGO CORTES ARRIAGADA;HOMBRE;DIEGO CORTES ARRIAGADA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD TECNOLOGICA METROPOLITANA
FONDECYT;FONDECYT REGULAR 2021;1210355;2020;2021;DIEGO CORTES ARRIAGADA;HOMBRE;MARIA BELEN CAMARADA URIBE;COINVESTIGADOR(A);MUJER;UNIVERSIDAD MAYOR
FONDECYT;FONDECYT REGULAR 2021;1210355;2020;2021;DIEGO CORTES ARRIAGADA;HOMBRE;SEBASTIAN ESTEBAN MIRANDA ROJAS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2021;1210359;2020;2021;JUAN MAYA ARANGO;HOMBRE;JUAN MAYA ARANGO;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210359;2020;2021;JUAN MAYA ARANGO;HOMBRE;ULRIKE KEMMERLING;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210359;2020;2021;JUAN MAYA ARANGO;HOMBRE;CAROLINA ANDREA CAMPOS ESTRADA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1210359;2020;2021;JUAN MAYA ARANGO;HOMBRE;LITZI MAGALI VILLALON QUEZADA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1210359;2020;2021;JUAN MAYA ARANGO;HOMBRE;MARISOL DEL CARMEN DENEGRI CARTES;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210359;2020;2021;JUAN MAYA ARANGO;HOMBRE;MIREN EDURNE URARTE IZETA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210362;2020;2021;CRISTOBAL GUZMAN PAREDES;HOMBRE;CRISTOBAL GUZMAN PAREDES;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210374;2020;2021;JUAN GOLDENBERG SERRANO;HOMBRE;JUAN GOLDENBERG SERRANO;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210374;2020;2021;JUAN GOLDENBERG SERRANO;HOMBRE;LORENA ALEJANDRA CARVAJAL ARENAS;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1210374;2020;2021;JUAN GOLDENBERG SERRANO;HOMBRE;RODRIGO CERDA;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210375;2020;2021;JUAN ORELLANA ROCA;HOMBRE;JUAN CARLOS SAEZ CARRENO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1210375;2020;2021;JUAN ORELLANA ROCA;HOMBRE;JUAN ORELLANA ROCA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210375;2020;2021;JUAN ORELLANA ROCA;HOMBRE;RODRIGO ARTHUR QUINTANILLA GOMEZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD AUTONOMA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210375;2020;2021;JUAN ORELLANA ROCA;HOMBRE;WALDO FRANCISCO CERPA NEBOTT;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210378;2020;2021;ANTONIO CARCAMO HERNANDEZ;HOMBRE;ANTONIO CARCAMO HERNANDEZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2021;1210378;2020;2021;ANTONIO CARCAMO HERNANDEZ;HOMBRE;IVAN EUGENIO SCHMIDT ANDRADE;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2021;1210378;2020;2021;ANTONIO CARCAMO HERNANDEZ;HOMBRE;SERGUEI - KOVALENKO -;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD ANDRES BELLO
FONDECYT;FONDECYT REGULAR 2021;1210389;2020;2021;JOSE ALVAREZ HERRERA;HOMBRE;JOSE ALVAREZ HERRERA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD MAYOR
FONDECYT;FONDECYT REGULAR 2021;1210391;2020;2021;THOMAS FÜHRER;HOMBRE;THOMAS FÜHRER;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210392;2020;2021;STEPHEN DARWIN DARWIN;HOMBRE;MARIA ALBA BARAHONA DURAN;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210392;2020;2021;STEPHEN DARWIN DARWIN;HOMBRE;STEPHEN DARWIN DARWIN;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD ALBERTO HURTADO
FONDECYT;FONDECYT REGULAR 2021;1210394;2020;2021;JAIME BASSA MERCADO;HOMBRE;DANIEL IGNACIO MONDACA GARAY;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1210394;2020;2021;JAIME BASSA MERCADO;HOMBRE;JAIME BASSA MERCADO;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1210394;2020;2021;JAIME BASSA MERCADO;HOMBRE;NICOLAS FUSTER SANCHEZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1210396;2020;2021;NESTOR MALDONADO FUENTES;HOMBRE;GONZALO JAVIER AGUILAR CAVALLO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE TALCA
FONDECYT;FONDECYT REGULAR 2021;1210396;2020;2021;NESTOR MALDONADO FUENTES;HOMBRE;HECTOR ANDRES HERNANDEZ BASUALTO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DIEGO PORTALES
FONDECYT;FONDECYT REGULAR 2021;1210396;2020;2021;NESTOR MALDONADO FUENTES;HOMBRE;NESTOR MALDONADO FUENTES;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE TALCA
FONDECYT;FONDECYT REGULAR 2021;1210400;2020;2021;NICOLAS VIAUX MAIRA;HOMBRE;NICOLAS VIAUX MAIRA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2021;1210400;2020;2021;NICOLAS VIAUX MAIRA;HOMBRE;RIMSKY ALEJANDRO ROJAS CABALLERO;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA
FONDECYT;FONDECYT REGULAR 2021;1210404;2020;2021;FRANCISCO ABALO CEA;HOMBRE;FRANCISCO ABALO CEA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210404;2020;2021;FRANCISCO ABALO CEA;HOMBRE;LUIS EMILIO PLACENCIA GARCIA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210405;2020;2021;MICHAL KOWALCZYK;HOMBRE;MICHAL KOWALCZYK;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210408;2020;2021;EDUARDO MUNOZ CARTAGENA;HOMBRE;EDUARDO MUNOZ CARTAGENA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1210408;2020;2021;EDUARDO MUNOZ CARTAGENA;HOMBRE;PAULA CAROLINA GREZ MORENO;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1210408;2020;2021;EDUARDO MUNOZ CARTAGENA;HOMBRE;DREIDY MERCEDES VASQUEZ SANDOVAL;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1210408;2020;2021;EDUARDO MUNOZ CARTAGENA;HOMBRE;EMILIO ALONSO NAVARRETE SANHUEZA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LA FRONTERA
FONDECYT;FONDECYT REGULAR 2021;1210408;2020;2021;EDUARDO MUNOZ CARTAGENA;HOMBRE;FRANCISCO VICENTE HERRERA DIAZ;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE SANTIAGO DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210408;2020;2021;EDUARDO MUNOZ CARTAGENA;HOMBRE;RICARDO ALEJANDRO CORDOVA ORELLANA;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1210408;2020;2021;EDUARDO MUNOZ CARTAGENA;HOMBRE;RODRIGO GONZALO HENRIQUEZ NAVIA;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO
FONDECYT;FONDECYT REGULAR 2021;1210410;2020;2021;DANIEL MORA MELIA;HOMBRE;DANIEL MORA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE TALCA
FONDECYT;FONDECYT REGULAR 2021;1210410;2020;2021;DANIEL MORA MELIA;HOMBRE;YAMISLEYDI SALGUEIRO SICILIA;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE TALCA
FONDECYT;FONDECYT REGULAR 2021;1210410;2020;2021;DANIEL MORA MELIA;HOMBRE;JIMMY GUTIERREZ BAHAMONDES;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE TALCA
FONDECYT;FONDECYT REGULAR 2021;1210410;2020;2021;DANIEL MORA MELIA;HOMBRE;MARCO ANTONIO ALSINA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE TALCA
FONDECYT;FONDECYT REGULAR 2021;1210411;2020;2021;PABLO MARTINEZ BECERRA;HOMBRE;FRANCISCO JAVIER CORDERO MORALES;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE LAS AMERICAS
FONDECYT;FONDECYT REGULAR 2021;1210411;2020;2021;PABLO MARTINEZ BECERRA;HOMBRE;PABLO MARTINEZ BECERRA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION
FONDECYT;FONDECYT REGULAR 2021;1210418;2020;2021;ENRIQUE VERGARA LEYTON;HOMBRE;ENRIQUE VERGARA LEYTON;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210418;2020;2021;ENRIQUE VERGARA LEYTON;HOMBRE;MARIA PAULINA GOMEZ LORENZINI;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210418;2020;2021;ENRIQUE VERGARA LEYTON;HOMBRE;CLAUDIA XIMENA LABARCA ENCINA;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210418;2020;2021;ENRIQUE VERGARA LEYTON;HOMBRE;ROSA LILIANA DE SIMONE POLANIA;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210421;2020;2021;FELIPE VASQUEZ LAVIN;HOMBRE;FELIPE VASQUEZ LAVIN;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DEL DESARROLLO
FONDECYT;FONDECYT REGULAR 2021;1210421;2020;2021;FELIPE VASQUEZ LAVIN;HOMBRE;ROBERTO DANIEL PONCE OLIVA;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DEL DESARROLLO
FONDECYT;FONDECYT REGULAR 2021;1210422;2020;2021;FRANCISCO ALBORNOZ GUTIERREZ;HOMBRE;FRANCISCO ALBORNOZ GUTIERREZ;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210422;2020;2021;FRANCISCO ALBORNOZ GUTIERREZ;HOMBRE;MARLENE GLORIA GEBAUER HERNANDEZ;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210422;2020;2021;FRANCISCO ALBORNOZ GUTIERREZ;HOMBRE;LILIANA DEL PILAR GODOY OLIVARES;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210423;2020;2021;WILLIAM PORATH CAMPOS;HOMBRE;DANIELA CONSTANZA GRASSAU BUSTOS;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210423;2020;2021;WILLIAM PORATH CAMPOS;HOMBRE;MARIA SOLEDAD PUENTE VERGARA;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210423;2020;2021;WILLIAM PORATH CAMPOS;HOMBRE;WILLIAM PORATH CAMPOS;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210425;2020;2021;CRISTOBAL PETROVICH BALBONTIN;HOMBRE;CRISTOBAL PETROVICH BALBONTIN;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210426;2020;2021;MIRCEA PETRACHE;HOMBRE;MIRCEA PETRACHE;INVESTIGADOR(A) RESPONSABLE;HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210429;2020;2021;CRISTIAN TAPIA VILLANUEVA;HOMBRE;ALEXANDER GAMBOA ARANCIBIA;COINVESTIGADOR(A);HOMBRE;PARTICULAR
FONDECYT;FONDECYT REGULAR 2021;1210429;2020;2021;CRISTIAN TAPIA VILLANUEVA;HOMBRE;LILIAN ELIZABETH ABUGOCH JAMES;COINVESTIGADOR(A);MUJER;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210429;2020;2021;CRISTIAN TAPIA VILLANUEVA;HOMBRE;CRISTIAN TAPIA VILLANUEVA;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210429;2020;2021;CRISTIAN TAPIA VILLANUEVA;HOMBRE;MARTIN GOTTELAND;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210429;2020;2021;CRISTIAN TAPIA VILLANUEVA;HOMBRE;NELSON JAVIER CARO FUENTES;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD SANTO TOMAS
FONDECYT;FONDECYT REGULAR 2021;1210444;2020;2021;JAVIER WILENMANN VON BERNATH;HOMBRE;JAVIER WILENMANN VON BERNATH;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD ADOLFO IBANEZ
FONDECYT;FONDECYT REGULAR 2021;1210444;2020;2021;JAVIER WILENMANN VON BERNATH;HOMBRE;MARIANNE PAULINA GONZALEZ LE SAUX;COINVESTIGADOR(A);MUJER;UNIVERSIDAD ADOLFO IBANEZ
FONDECYT;FONDECYT REGULAR 2021;1210444;2020;2021;JAVIER WILENMANN VON BERNATH;HOMBRE;ISABEL LORENA ARRIAGADA GAJEWSKI;COINVESTIGADOR(A);MUJER;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210444;2020;2021;JAVIER WILENMANN VON BERNATH;HOMBRE;PABLO ANTONIO CARVACHO TRAVERSO;COINVESTIGADOR(A);HOMBRE;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210463;2020;2021;LAUTARO  CONTRERAS CHAIMOVICH;HOMBRE;ALVARO ESTEBAN CASTRO MORALES;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210463;2020;2021;LAUTARO  CONTRERAS CHAIMOVICH;HOMBRE;JAIME COUSO SALAS;COINVESTIGADOR(A);HOMBRE;UNIVERSIDAD DIEGO PORTALES
FONDECYT;FONDECYT REGULAR 2021;1210463;2020;2021;LAUTARO  CONTRERAS CHAIMOVICH;HOMBRE;LAUTARO  CONTRERAS CHAIMOVICH;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD DE CHILE
FONDECYT;FONDECYT REGULAR 2021;1210471;2020;2021;JUAN OPAZO CARVALLO;HOMBRE;JUAN OPAZO CARVALLO;INVESTIGADOR(A) RESPONSABLE;HOMBRE;UNIVERSIDAD AUSTRAL DE CHILE
