PROGRAMA;CONCURSO;FOLIO;AGNOPOSTULACION;AGNOFALLO;RESPONSABLEPROYECTO;SEXO;ROLINSTITUCION;INSTITUCION1ERNIVEL;RUTINSTITUCION;PAISINSTITUCION;REGIONINSTITUCION
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200266;2020;2020;EDUARDO SOTO BUSTAMANTE;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;X CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO FONDEQUIP REGIONAL, REGION DE O'HIGGINS 2019;EQUR190002;2019;2020;PAULA TORO MUJICA;MUJER;INSTITUCION ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;X CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO FONDEQUIP REGIONAL, REGION DE O'HIGGINS 2019;EQUR190005;2019;2020;BORIS SAGREDO DIAZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;I CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP Â€“ AÃ±O 2020;EQY200021;2020;2020;CAMILO RODRIGUEZ BELTRAN;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
PIA;CONCURSO NACIONAL DE ANILLOS DE INVESTIGACION EN CIENCIA Y TECNOLOGIA PARA LA REGION DE O'HIGGINS 2019;ACTO190001;2019;2020;MANUEL PINTO CONTRERAS;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
REGIONAL;CONCURSO DE FORTALECIMIENTO AL DESARROLLO CIENTIFICO DE CENTROS REGIONALES AÃ‘O 2020;R20F0001;2020;2020;BASILIO CARRASCO GLAVEZ;HOMBRE;INSTITUCION PARTICIPANTE;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200056;2020;2020;FELIPE AGUILERA MUÃ±OZ;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200058;2020;2020;GINES GUERRERO HERNANDEZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200085;2020;2020;CAROLINA PARRA GONZALEZ;MUJER;INSTITUCION ASOCIADA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200138;2020;2020;CLAUDIO JIMENEZ AGUILA;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200183;2020;2020;PATRICIO VALDIVIA LEFORT;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200202;2020;2020;JORGE BABUL CATTAN;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEQUIP;I CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP Â€“ AÃ±O 2020;EQY200033;2020;2020;MARCOS MORENO SWITT;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
REGIONAL;CONCURSO DE FORTALECIMIENTO AL DESARROLLO CIENTIFICO DE CENTROS REGIONALES AÃ‘O 2020;R20F0008;2020;2020;BORIS DEWITTE;HOMBRE;INSTITUCION PARTICIPANTE;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200058;2020;2020;GINES GUERRERO HERNANDEZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200228;2020;2020;NICOLAS OTTONE;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
REGIONAL;CONCURSO DE FORTALECIMIENTO AL DESARROLLO CIENTIFICO DE CENTROS REGIONALES AÃ‘O 2020;R20F0003;2020;2020;HAROLDO SALVO GARRIDO;HOMBRE;INSTITUCION PARTICIPANTE;UNIVERSIDAD DE LA FRONTERA;87912900-1;CHILE;REGION DE LA ARAUCANIA
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200058;2020;2020;GINES GUERRERO HERNANDEZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE LA SERENA;70783100-6;CHILE;REGION DE COQUIMBO
REGIONAL;CONCURSO DE FORTALECIMIENTO AL DESARROLLO CIENTIFICO DE CENTROS REGIONALES AÃ‘O 2020;R20F0008;2020;2020;BORIS DEWITTE;HOMBRE;INSTITUCION PARTICIPANTE;UNIVERSIDAD DE LA SERENA;70783100-6;CHILE;REGION DE COQUIMBO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200058;2020;2020;GINES GUERRERO HERNANDEZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE LOS ANDES;71614000-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200058;2020;2020;GINES GUERRERO HERNANDEZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE MAGALLANES;71133700-8;CHILE;REGION DE MAGALLANES Y LA ANTARTICA CHILENA
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200088;2020;2020;KARLA MARTINEZ CRUZ;MUJER;INSTITUCION BENEFICIARIA;UNIVERSIDAD DE MAGALLANES;71133700-8;CHILE;REGION DE MAGALLANES Y LA ANTARTICA CHILENA
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200234;2020;2020;MATIAS DIAZ DIAZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE MAGALLANES;71133700-8;CHILE;REGION DE MAGALLANES Y LA ANTARTICA CHILENA
FONDEQUIP;X CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO FONDEQUIP REGIONAL, REGION DE O'HIGGINS 2019;EQUR190001;2019;2020;CHRISTIAN HIDALGO FRANCO;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD DE O'HIGGINS;61980530-5;CHILE;NO REGISTRA REGION
FONDEQUIP;X CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO FONDEQUIP REGIONAL, REGION DE O'HIGGINS 2019;EQUR190002;2019;2020;PAULA TORO MUJICA;MUJER;INSTITUCION BENEFICIARIA;UNIVERSIDAD DE O'HIGGINS;61980530-5;CHILE;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
FONDEQUIP;X CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO FONDEQUIP REGIONAL, REGION DE O'HIGGINS 2019;EQUR190003;2019;2020;ARIEL SALVATIERRA CASTRO;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE O'HIGGINS;61980530-5;CHILE;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
PIA;CONCURSO NACIONAL DE ANILLOS DE INVESTIGACION EN CIENCIA Y TECNOLOGIA PARA LA REGION DE O'HIGGINS 2019;ACTO190001;2019;2020;MANUEL PINTO CONTRERAS;HOMBRE;INSTITUCION PRINCIPAL;UNIVERSIDAD DE O'HIGGINS;61980530-5;CHILE;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200016;2020;2020;ALDO ESCUDEY CASTRO;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD DE SANTIAGO DE CHILE;60911000-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200058;2020;2020;GINES GUERRERO HERNANDEZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE SANTIAGO DE CHILE;60911000-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200182;2020;2020;FELIPE AGUILAR SANDOVAL;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE SANTIAGO DE CHILE;60911000-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200234;2020;2020;MATIAS DIAZ DIAZ;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD DE SANTIAGO DE CHILE;60911000-7;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200049;2020;2020;EDUARDO FUENTES QUINTEROS;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD DE TALCA;70885500-6;CHILE;REGION DEL MAULE
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200049;2020;2020;EDUARDO FUENTES QUINTEROS;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE TALCA;70885500-6;CHILE;REGION DEL MAULE
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200049;2020;2020;EDUARDO FUENTES QUINTEROS;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE TALCA;70885500-6;CHILE;REGION DEL MAULE
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200058;2020;2020;GINES GUERRERO HERNANDEZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE TALCA;70885500-6;CHILE;REGION DEL MAULE
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200122;2020;2020;ALEX ECHEVERRIA VEGA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE TALCA;70885500-6;CHILE;REGION DEL MAULE
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200239;2020;2020;RICARDO CABEZA PEREZ;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD DE TALCA;70885500-6;CHILE;REGION DEL MAULE
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200239;2020;2020;RICARDO CABEZA PEREZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE TALCA;70885500-6;CHILE;REGION DEL MAULE
FONDEQUIP;X CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO FONDEQUIP REGIONAL, REGION DE O'HIGGINS 2019;EQUR190003;2019;2020;ARIEL SALVATIERRA CASTRO;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE TALCA;70885500-6;CHILE;REGION DEL MAULE
FONDEQUIP;I CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP Â€“ AÃ±O 2020;EQY200021;2020;2020;CAMILO RODRIGUEZ BELTRAN;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE TALCA;70885500-6;CHILE;REGION DEL MAULE
REGIONAL;CONCURSO DE FORTALECIMIENTO AL DESARROLLO CIENTIFICO DE CENTROS REGIONALES AÃ‘O 2020;R20F0001;2020;2020;BASILIO CARRASCO GLAVEZ;HOMBRE;INSTITUCION PARTICIPANTE;UNIVERSIDAD DE TALCA;70885500-6;CHILE;REGION DEL MAULE
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200058;2020;2020;GINES GUERRERO HERNANDEZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE TARAPACA;70770800-K;CHILE;REGION DE ARICA Y PARINACOTA
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200058;2020;2020;GINES GUERRERO HERNANDEZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE VALPARAISO;60921000-1;CHILE;REGION DE VALPARAISO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200226;2020;2020;MANUEL MALIQUEO YEVILAO;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE VALPARAISO;60921000-1;CHILE;REGION DE VALPARAISO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200049;2020;2020;EDUARDO FUENTES QUINTEROS;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DEL BIO-BIO;60911006-6;CHILE;REGION DEL BIO-BIO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200098;2020;2020;JULIO ALARCON ENOS;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD DEL BIO-BIO;60911006-6;CHILE;REGION DEL BIO-BIO
FONDEQUIP;I CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP Â€“ AÃ±O 2020;EQY200021;2020;2020;CAMILO RODRIGUEZ BELTRAN;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD DEL DESARROLLO;71644300-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;I CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MAYOR FONDEQUIP Â€“ AÃ±O 2020;EQY200027;2020;2020;NICOLE TISCHLER;MUJER;INSTITUCION ASOCIADA;UNIVERSIDAD DEL DESARROLLO;71644300-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200226;2020;2020;MANUEL MALIQUEO YEVILAO;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DIEGO PORTALES;70990700-K;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200058;2020;2020;GINES GUERRERO HERNANDEZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD FINIS TERRAE;70884700-3;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200058;2020;2020;GINES GUERRERO HERNANDEZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD MAYOR;71500500-K;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200058;2020;2020;GINES GUERRERO HERNANDEZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD SAN SEBASTIAN;71631900-8;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200058;2020;2020;GINES GUERRERO HERNANDEZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200085;2020;2020;CAROLINA PARRA GONZALEZ;MUJER;INSTITUCION BENEFICIARIA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200085;2020;2020;CAROLINA PARRA GONZALEZ;MUJER;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200085;2020;2020;CAROLINA PARRA GONZALEZ;MUJER;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200085;2020;2020;CAROLINA PARRA GONZALEZ;MUJER;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200182;2020;2020;FELIPE AGUILAR SANDOVAL;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200183;2020;2020;PATRICIO VALDIVIA LEFORT;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200183;2020;2020;PATRICIO VALDIVIA LEFORT;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200183;2020;2020;PATRICIO VALDIVIA LEFORT;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200183;2020;2020;PATRICIO VALDIVIA LEFORT;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200234;2020;2020;MATIAS DIAZ DIAZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200241;2020;2020;LUIS ESPINOZA CATALAN;HOMBRE;INSTITUCION BENEFICIARIA;UNIVERSIDAD TECNICA FEDERICO SANTA MARIA;81668700-4;CHILE;REGION DE VALPARAISO
FONDEQUIP;IX CONCURSO DE EQUIPAMIENTO CIENTIFICO Y TECNOLOGICO MEDIANO 2020;EQM200058;2020;2020;GINES GUERRERO HERNANDEZ;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;70729100-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDAP;CONCURSO DE APOYO A CENTROS DE EXCELENCIA EN INVESTIGACION EN AREAS PRIORITARIAS FONDAP 2019;15200001;2020;2020;DIEGO MORATA CESPEDES;HOMBRE;INSTITUCION PATROCINANTE;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDAP;CONCURSO DE APOYO A CENTROS DE EXCELENCIA EN INVESTIGACION EN AREAS PRIORITARIAS FONDAP 2019;15200001;2020;2020;DIEGO MORATA CESPEDES;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDAP;CONCURSO DE APOYO A CENTROS DE EXCELENCIA EN INVESTIGACION EN AREAS PRIORITARIAS FONDAP 2019;15200002;2020;2020;MIGUEL ALLENDE CONNELLY;HOMBRE;INSTITUCION PATROCINANTE;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDAP;CONCURSO DE APOYO A CENTROS DE EXCELENCIA EN INVESTIGACION EN AREAS PRIORITARIAS FONDAP 2019;15200002;2020;2020;MIGUEL ALLENDE CONNELLY;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD ANDRES BELLO;71540100-2;CHILE;REGION METROPOLITANA DE SANTIAGO
FONDAP;CONCURSO DE APOYO A CENTROS DE EXCELENCIA EN INVESTIGACION EN AREAS PRIORITARIAS FONDAP 2019;15200002;2020;2020;MIGUEL ALLENDE CONNELLY;HOMBRE;INSTITUCION ASOCIADA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
SCIA;CONCURSO DE APOYO A CENTROS DE EXCELENCIA 2021;ACE210002;2021;2021;MARIA   RUIZ GONZALEZ;MUJER;ENTIDAD BENEFICIARIA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
SCIA;CONCURSO DE APOYO A CENTROS DE EXCELENCIA 2021;ACE210003;2021;2021;MARIO ROSEMBLATT SILBER;HOMBRE;ENTIDAD BENEFICIARIA;FUNDACION CIENCIA PARA LA VIDA;73124100-7;CHILE;REGION METROPOLITANA DE SANTIAGO
SCIA;CONCURSO DE APOYO A CENTROS DE EXCELENCIA 2021;ACE210004;2021;2021;SILVIO PANTOJA GUTIERREZ;HOMBRE;ENTIDAD BENEFICIARIA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
SCIA;CONCURSO DE APOYO A CENTROS DE EXCELENCIA 2021;ACE210005;2021;2021;DIEGO MORATA CESPEDES;HOMBRE;ENTIDAD BENEFICIARIA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
SCIA;CONCURSO DE APOYO A CENTROS DE EXCELENCIA 2021;ACE210006;2021;2021;JUAN ARMESTO ZAMUDIO;HOMBRE;ENTIDAD BENEFICIARIA;CORPORACION INSTITUTO DE ECOLOGIA Y BIODIVERSIDAD, IEB;65746000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
SCIA;CONCURSO DE APOYO A CENTROS DE EXCELENCIA 2021;ACE210007;2021;2021;CLAUDIO HETZ FLORES;HOMBRE;ENTIDAD BENEFICIARIA;INSTITUTO DE NEUROCIENCIA BIOMEDICA (BNI);65059721-4;CHILE;NO REGISTRA REGION
SCIA;CONCURSO DE APOYO A CENTROS DE EXCELENCIA 2021;ACE210008;2021;2021;PILAR PARADA VALDECANTOS;MUJER;ENTIDAD BENEFICIARIA;FUNDACION FRAUNHOFER CHILE RESEARCH;65033192-3;CHILE;REGION METROPOLITANA DE SANTIAGO
SCIA;CONCURSO DE APOYO A CENTROS DE EXCELENCIA 2021;ACE210009;2021;2021;NIBALDO INESTROSA CANTIN;HOMBRE;ENTIDAD BENEFICIARIA;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;81698900-0;CHILE;REGION METROPOLITANA DE SANTIAGO
SCIA;CONCURSO DE APOYO A CENTROS DE EXCELENCIA 2021;ACE210010;2021;2021;ALEJANDRO MAASS SEPULVEDA;HOMBRE;ENTIDAD BENEFICIARIA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
SCIA;CONCURSO DE APOYO A CENTROS DE EXCELENCIA 2021;ACE210011;2021;2021;MIGUEL ALLENDE CONNELLY;HOMBRE;ENTIDAD BENEFICIARIA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
SCIA;CONCURSO DE APOYO A CENTROS DE EXCELENCIA 2021;ACE210012;2021;2021;ALEX BERG GEBERT;HOMBRE;ENTIDAD BENEFICIARIA;UNIVERSIDAD DE CONCEPCION;81494400-K;CHILE;REGION DEL BIO-BIO
SCIA;CONCURSO DE APOYO A CENTROS DE EXCELENCIA 2021;ACE210014;2021;2021;RAMON LATORRE DE LA CRUZ;HOMBRE;ENTIDAD BENEFICIARIA;CENTRO INTERDISCIPLINARIO DE NEUROCIENCIA DE VALPARAISO;65015981-0;CHILE;REGION DE VALPARAISO
SCIA;CONCURSO DE APOYO A CENTROS DE EXCELENCIA 2021;ACE210015;2021;2021;ALEXIS KALERGIS PARRA;HOMBRE;ENTIDAD BENEFICIARIA;FUNDACION CIENCIA TRANSLACIONAL;65059612-9;CHILE;NO REGISTRA REGION
SCIA;CONCURSO DE APOYO A CENTROS DE EXCELENCIA 2021;ACE210016;2021;2021;CLAUDIO TORO AEDO;HOMBRE;ENTIDAD BENEFICIARIA;CENTRO DE INVESTIGACION DE POLIMEROS AVANZADOS;65053487-5;CHILE;REGION DEL BIO-BIO
SCIA;CONCURSO ANILLOS REGULAR DE INVESTIGACION EN CIENCIA Y/O TECNOLOGIA Y ANILLOS TEMATICOS DE INVESTIGACION EN CIENCIA Y/O TECNOLOGIA 2021;ACT210004;2021;2021;MAURICIO LATORRE MORA;HOMBRE;INSTITUCION ASOCIADA;UNIVERSIDAD DE CHILE;60910000-1;CHILE;REGION METROPOLITANA DE SANTIAGO
